id,url
50134657,https://www.google.com/maps/place/?q=place_id:ChIJ6dMY9pBZwokR6eo4EmlxvYc
50125818,https://www.google.com/maps/place/?q=place_id:ChIJ2fICXOxYwokRgWtzEgcZ95Q
50094019,https://www.google.com/maps/place/?q=place_id:ChIJBXsh_bRdwokR5_wBhiAOnZg
50089084,https://www.google.com/maps/place/?q=place_id:ChIJ3Q75JzNiwokRbI8KxSp-H9o
50120398,https://www.google.com/maps/place/?q=place_id:ChIJd_cVoVVYwokRq4t_7F117HU
50092101,https://www.google.com/maps/place/?q=place_id:ChIJ28b_9xlawokRTjxegEyKxVM
50053330,https://www.google.com/maps/place/?q=place_id:ChIJkeNRSmj0wokR8huF9IWPFSM
50137577,https://www.google.com/maps/place/?q=place_id:ChIJj4XYZOpjwokR4UAmVVZN-bE
50014802,https://www.google.com/maps/place/?q=place_id:ChIJdWCrAVhYwokRRBLtVu0DY70
50052196,https://www.google.com/maps/place/?q=place_id:ChIJufIC88tFwokR6ymn7YYFoZo
50131324,https://www.google.com/maps/place/?q=place_id:ChIJh4VG_CFhwokRm0WJXt6OzSA
50073401,https://www.google.com/maps/place/?q=place_id:ChIJK1EQEOJYwokRIPUfdPpZ6UA
50087368,https://www.google.com/maps/place/?q=place_id:ChIJZ2r9ooBcwokRsjzaT-RSXJY
50061282,https://www.google.com/maps/place/?q=place_id:ChIJP-k0E4VYwokR6NQ6xDBt4Kg
50137627,https://www.google.com/maps/place/?q=place_id:ChIJ8StLzZVYwokRQ3fZkAcQ21c
50005485,https://www.google.com/maps/place/?q=place_id:ChIJwWdS2Tv0wokRgBhVoT3z6PQ
50119799,https://www.google.com/maps/place/?q=place_id:ChIJ853LXYFcwokRVJRh2gXdWvk
50129418,https://www.google.com/maps/place/?q=place_id:ChIJV33dweVEwokRiQiGHNUNrZg
50005499,https://www.google.com/maps/place/?q=place_id:ChIJs7F_Vx9awokRHV-Tlu1R-ec
50086327,https://www.google.com/maps/place/?q=place_id:ChIJ204ZEv5YwokRZdr3UdPGyd0
50120275,https://www.google.com/maps/place/?q=place_id:ChIJbeYmSTZEwokRB-tmZ4rxUBQ
50140809,https://www.google.com/maps/place/?q=place_id:ChIJSRo6vMFEwokRBGAHpdjzmtY
50012798,https://www.google.com/maps/place/?q=place_id:ChIJm1kZXTf0wokR2KqzXFv-1KM
41366074,https://www.google.com/maps/place/?q=place_id:ChIJ5T3-kC5gwokRZFGK3dMl0sU
41334681,https://www.google.com/maps/place/?q=place_id:EikzNzAxIE1lcm1haWQgQXZlLCBCcm9va2x5biwgTlkgMTEyMjQsIFVTQSIxEi8KFAoSCYtr4tTDRcKJEfVUuus6EZcCEPUcKhQKEgnZ5BeLyEXCiRGoS94WjFvdOQ
50086374,https://www.google.com/maps/place/?q=place_id:ChIJabir1sP1wokRt36_ERc_DjQ
41063300,https://www.google.com/maps/place/?q=place_id:ChIJmXMhIueJwokR-dKhkkoB-DM
50112712,https://www.google.com/maps/place/?q=place_id:ChIJddJzOD30wokRlZNMQbmUJxs
50008811,https://www.google.com/maps/place/?q=place_id:ChIJq0zQcJNZwokRM12Vbck1CL0
41531633,https://www.google.com/maps/place/?q=place_id:ChIJ5RNh9hxfwokRXkl6QV4qoUk
41696878,https://www.google.com/maps/place/?q=place_id:ChIJqTfB00xawokREdU9wmMwWTw
50054346,https://www.google.com/maps/place/?q=place_id:ChIJv3XkWxtcwokRYtvozQBDsjc
